locus_tag	seed_id
Blon_2237	fig|391904.5.peg.2246
Blon_1375	fig|391904.5.peg.1386
Blon_1454	fig|391904.5.peg.1468
Blon_0055	fig|391904.5.peg.53
Blon_0008	fig|391904.5.peg.7
Blon_1476	fig|391904.5.peg.1491
Blon_2094	fig|391904.5.peg.2106
Blon_0229	fig|391904.5.peg.231
Blon_2254	fig|391904.5.peg.2263
Blon_1991	fig|391904.5.peg.2004
Blon_2091	-
Blon_0086	fig|391904.5.peg.84
Blon_1141	fig|391904.5.peg.1138
Blon_0105	fig|391904.5.peg.106
Blon_1303	fig|391904.5.peg.1313
Blon_0121	fig|391904.5.peg.122
Blon_0738	fig|391904.5.peg.731
Blon_1683	fig|391904.5.peg.1692
Blon_1118	fig|391904.5.peg.1114
Blon_1809	-
Blon_0840	fig|391904.5.peg.841
Blon_1958	fig|391904.5.peg.1968
Blon_0446	-
Blon_1874	fig|391904.5.peg.1879
Blon_2327	fig|391904.5.peg.2340
Blon_1560	fig|391904.5.peg.1575
Blon_0368	fig|391904.5.peg.369
Blon_0805	fig|391904.5.peg.805
Blon_1823	fig|391904.5.peg.1829
Blon_0636	fig|391904.5.peg.621
Blon_1827	fig|391904.5.peg.1833
Blon_1500	fig|391904.5.peg.1516
Blon_2252	fig|391904.5.peg.2261
Blon_1787	fig|391904.5.peg.1790
Blon_0783	fig|391904.5.peg.782
Blon_0353	fig|391904.5.peg.353
Blon_0081	fig|391904.5.peg.78
Blon_2148	fig|391904.5.peg.2160
Blon_1945	fig|391904.5.peg.1956
Blon_0267	fig|391904.5.peg.264
Blon_1150	fig|391904.5.peg.1146
Blon_1700	fig|391904.5.peg.1708
Blon_0404	fig|391904.5.peg.405
Blon_0432	fig|391904.5.peg.434
Blon_0835	fig|391904.5.peg.835
Blon_0134	fig|391904.5.peg.136
Blon_1027	-
Blon_0700	fig|391904.5.peg.693
Blon_1596	fig|391904.5.peg.1610
Blon_1321	-
Blon_0579	fig|391904.5.peg.564
Blon_1092	fig|391904.5.peg.1087
Blon_2217	fig|391904.5.peg.2226
Blon_2049	fig|391904.5.peg.2067
Blon_2083	fig|391904.5.peg.2101
Blon_1235	fig|391904.5.peg.1239
Blon_0419	fig|391904.5.peg.421
Blon_1990	fig|391904.5.peg.2003
Blon_1165	fig|391904.5.peg.1161
Blon_2339	fig|391904.5.peg.2353
Blon_0703	fig|391904.5.peg.696
Blon_0952	fig|391904.5.peg.956
Blon_1200	fig|391904.5.peg.1201
Blon_1099	fig|391904.5.peg.1094
Blon_2271	fig|391904.5.peg.2281
Blon_1136	fig|391904.5.peg.1133
Blon_0178	fig|391904.5.peg.180
Blon_2260	fig|391904.5.peg.2269
Blon_2087	fig|391904.5.peg.2104
Blon_0798	fig|391904.5.peg.797
Blon_1367	fig|391904.5.peg.1378
Blon_0740	fig|391904.5.peg.733
Blon_1319	fig|391904.5.peg.1328
Blon_0040	fig|391904.5.peg.38
Blon_1266	fig|391904.5.peg.1277
Blon_2291	fig|391904.5.peg.2301
Blon_0988	fig|391904.5.peg.993
Blon_0492	fig|391904.5.peg.487
Blon_0417	fig|391904.5.peg.419
Blon_1550	fig|391904.5.peg.1565
Blon_0826	fig|391904.5.peg.826
Blon_0916	fig|391904.5.peg.920
Blon_2105	-
Blon_2345	fig|391904.5.peg.2359
Blon_1740	fig|391904.5.peg.1746
Blon_2386	fig|391904.5.peg.2401
Blon_1599	fig|391904.5.peg.1613
Blon_2302	fig|391904.5.peg.2312
Blon_0088	fig|391904.5.peg.86
Blon_1731	fig|391904.5.peg.1740
Blon_0435	fig|391904.5.peg.438
Blon_0721	fig|391904.5.peg.714
Blon_0341	fig|391904.5.peg.340
Blon_0940	fig|391904.5.peg.944
Blon_0750	fig|391904.5.peg.744
Blon_2012	fig|391904.5.peg.2026
Blon_0784	fig|391904.5.peg.783
Blon_1171	fig|391904.5.peg.1167
Blon_2354	fig|391904.5.peg.2371
Blon_1685	fig|391904.5.peg.1693
Blon_0059	fig|391904.5.peg.55
Blon_1395	fig|391904.5.peg.1407
Blon_0542	fig|391904.5.peg.527
Blon_1219	fig|391904.5.peg.1222
Blon_0262	fig|391904.5.peg.259
Blon_2226	fig|391904.5.peg.2235
Blon_2255	fig|391904.5.peg.2264
Blon_1009	fig|391904.5.peg.1011
Blon_2479	fig|391904.5.peg.2492
Blon_1779	fig|391904.5.peg.1783
Blon_0591	fig|391904.5.peg.577
Blon_1408	fig|391904.5.peg.1421
Blon_1769	fig|391904.5.peg.1773
Blon_1688	-
Blon_1578	fig|391904.5.peg.1592
Blon_1922	fig|391904.5.peg.1932
Blon_0832	fig|391904.5.peg.832
Blon_1348	fig|391904.5.peg.1358
Blon_0347	fig|391904.5.peg.347
Blon_0538	fig|391904.5.peg.523
Blon_0057	-
Blon_1326	fig|391904.5.peg.1334
Blon_2221	fig|391904.5.peg.2230
Blon_2130	fig|391904.5.peg.2142
Blon_2381	fig|391904.5.peg.2396
Blon_1547	fig|391904.5.peg.1562
Blon_2322	fig|391904.5.peg.2334
Blon_2360	fig|391904.5.peg.2378
Blon_0599	fig|391904.5.peg.584
Blon_2463	fig|391904.5.peg.2474
Blon_0323	fig|391904.5.peg.322
Blon_0894	fig|391904.5.peg.897
Blon_0563	fig|391904.5.peg.547
Blon_0780	fig|391904.5.peg.779
Blon_1202	fig|391904.5.peg.1204
Blon_1203	fig|391904.5.peg.1205
Blon_0234	fig|391904.5.peg.236
Blon_0091	fig|391904.5.peg.90
Blon_1490	fig|391904.5.peg.1508
Blon_2266	fig|391904.5.peg.2276
Blon_0175	fig|391904.5.peg.176
Blon_0789	fig|391904.5.peg.789
Blon_2033	fig|391904.5.peg.2050
Blon_0199	fig|391904.5.peg.202
Blon_2150	fig|391904.5.peg.2162
Blon_2259	fig|391904.5.peg.2268
Blon_0623	fig|391904.5.peg.607
Blon_1982	fig|391904.5.peg.1995
Blon_0025	-
Blon_0505	fig|391904.5.peg.497
Blon_0870	fig|391904.5.peg.873
Blon_1412	fig|391904.5.peg.1424
Blon_0069	fig|391904.5.peg.66
Blon_0253	fig|391904.5.peg.252
Blon_1069	fig|391904.5.peg.1064
Blon_1841	fig|391904.5.peg.1847
Blon_0193	fig|391904.5.peg.196
Blon_1950	fig|391904.5.peg.1960
Blon_2460	fig|391904.5.peg.2471
Blon_1081	fig|391904.5.peg.1076
Blon_0732	fig|391904.5.peg.725
Blon_0166	fig|391904.5.peg.167
Blon_2069	fig|391904.5.peg.2088
Blon_0362	fig|391904.5.peg.363
Blon_2278	fig|391904.5.peg.2288
Blon_2213	fig|391904.5.peg.2222
Blon_2250	fig|391904.5.peg.2259
Blon_0708	-
Blon_0469	-
Blon_1606	fig|391904.5.peg.1620
Blon_0906	fig|391904.5.peg.910
Blon_1300	fig|391904.5.peg.1310
Blon_1294	-
Blon_1058	fig|391904.5.peg.1053
Blon_2474	fig|391904.5.peg.2487
Blon_1024	fig|391904.5.peg.1024
Blon_0813	-
Blon_1871	fig|391904.5.peg.1876
Blon_1817	fig|391904.5.peg.1822
Blon_0191	fig|391904.5.peg.193
Blon_0196	fig|391904.5.peg.199
Blon_0278	fig|391904.5.peg.279
Blon_1972	fig|391904.5.peg.1985
Blon_0918	fig|391904.5.peg.922
Blon_2331	fig|391904.5.peg.2345
Blon_2369	fig|391904.5.peg.2386
Blon_0066	fig|391904.5.peg.63
Blon_2141	fig|391904.5.peg.2153
Blon_2305	fig|391904.5.peg.2316
Blon_2112	fig|391904.5.peg.2124
Blon_1667	-
Blon_1737	-
Blon_1592	fig|391904.5.peg.1606
Blon_1247	fig|391904.5.peg.1255
Blon_0704	fig|391904.5.peg.697
Blon_1996	fig|391904.5.peg.2009
Blon_1529	fig|391904.5.peg.1544
Blon_1565	fig|391904.5.peg.1833
Blon_1076	fig|391904.5.peg.1069
Blon_2021	fig|391904.5.peg.2035
Blon_1495	fig|391904.5.peg.1512
Blon_1512	fig|391904.5.peg.1529
Blon_2313	-
Blon_1307	fig|391904.5.peg.1318
Blon_2055	fig|391904.5.peg.2072
Blon_0060	fig|391904.5.peg.57
Blon_0160	fig|391904.5.peg.162
Blon_1254	-
Blon_0135	-
Blon_0507	-
Blon_2367	fig|391904.5.peg.2384
Blon_1763	fig|391904.5.peg.1768
Blon_0155	fig|391904.5.peg.158
Blon_1436	fig|391904.5.peg.1449
Blon_0274	fig|391904.5.peg.274
Blon_2056	fig|391904.5.peg.2073
Blon_2086	fig|391904.5.peg.2103
Blon_0764	fig|391904.5.peg.761
Blon_1761	fig|391904.5.peg.1766
Blon_1800	fig|391904.5.peg.1803
Blon_0567	fig|391904.5.peg.551
Blon_0204	fig|391904.5.peg.207
Blon_0942	fig|391904.5.peg.946
Blon_0319	fig|391904.5.peg.318
Blon_1656	-
Blon_2085	-
Blon_0460	fig|391904.5.peg.459
Blon_0254	fig|391904.5.peg.253
Blon_1646	fig|391904.5.peg.1660
Blon_0042	fig|391904.5.peg.40
Blon_1387	fig|391904.5.peg.1398
Blon_1785	fig|391904.5.peg.1788
Blon_1494	fig|391904.5.peg.1511
Blon_0213	-
Blon_0366	fig|391904.5.peg.367
Blon_2343	fig|391904.5.peg.2360
Blon_2034	fig|391904.5.peg.2051
Blon_0303	fig|391904.5.peg.302
Blon_1380	fig|391904.5.peg.1392
Blon_0951	fig|391904.5.peg.955
Blon_2219	fig|391904.5.peg.2228
Blon_1591	fig|391904.5.peg.1605
Blon_1229	fig|391904.5.peg.1233
Blon_1330	fig|391904.5.peg.1338
Blon_0318	fig|391904.5.peg.317
Blon_2341	fig|391904.5.peg.2355
Blon_2342	fig|391904.5.peg.2359
Blon_1260	fig|391904.5.peg.1270
Blon_0281	fig|391904.5.peg.282
Blon_2446	fig|391904.5.peg.2459
Blon_0823	fig|391904.5.peg.823
Blon_0493	fig|391904.5.peg.488
Blon_0693	fig|391904.5.peg.685
Blon_1969	fig|391904.5.peg.1981
Blon_0863	fig|391904.5.peg.863
Blon_1050	fig|391904.5.peg.1045
Blon_2487	fig|391904.5.peg.2500
Blon_1516	fig|391904.5.peg.1533
Blon_0980	fig|391904.5.peg.984
Blon_0787	fig|391904.5.peg.787
Blon_0078	fig|391904.5.peg.75
Blon_0680	fig|391904.5.peg.671
Blon_1744	fig|391904.5.peg.1750
Blon_0971	fig|391904.5.peg.975
Blon_1055	fig|391904.5.peg.1050
Blon_1125	fig|391904.5.peg.1120
Blon_0699	fig|391904.5.peg.692
Blon_0097	fig|391904.5.peg.95
Blon_0516	fig|391904.5.peg.507
Blon_1061	fig|391904.5.peg.1056
Blon_1289	fig|391904.5.peg.1301
Blon_1767	fig|391904.5.peg.1771
Blon_1239	fig|391904.5.peg.1245
Blon_1928	fig|391904.5.peg.1939
Blon_0200	fig|391904.5.peg.203
Blon_1053	fig|391904.5.peg.1048
Blon_1253	fig|391904.5.peg.1262
Blon_0348	fig|391904.5.peg.348
Blon_0632	fig|391904.5.peg.617
Blon_1755	fig|391904.5.peg.1759
Blon_1233	-
Blon_2032	fig|391904.5.peg.2049
Blon_2010	fig|391904.5.peg.2024
Blon_1003	fig|391904.5.peg.1005
Blon_1385	-
Blon_0232	fig|391904.5.peg.234
Blon_0896	fig|391904.5.peg.899
Blon_0162	fig|391904.5.peg.164
Blon_2391	fig|391904.5.peg.2406
Blon_2466	fig|391904.5.peg.2478
Blon_1459	-
Blon_2227	fig|391904.5.peg.2236
Blon_1751	fig|391904.5.peg.1755
Blon_1941	fig|391904.5.peg.1952
Blon_1331	fig|391904.5.peg.1340
Blon_0562	fig|391904.5.peg.546
Blon_1925	fig|391904.5.peg.1936
Blon_0390	fig|391904.5.peg.392
Blon_0364	fig|391904.5.peg.365
Blon_0898	fig|391904.5.peg.901
Blon_2035	fig|391904.5.peg.2052
Blon_2170	fig|391904.5.peg.2180
Blon_0252	fig|391904.5.peg.251
Blon_0848	fig|391904.5.peg.849
Blon_0255	fig|391904.5.peg.254
Blon_1624	fig|391904.5.peg.1638
Blon_1589	fig|391904.5.peg.1603
Blon_0774	fig|391904.5.peg.773
Blon_0291	-
Blon_2412	fig|391904.5.peg.2426
Blon_2025	fig|391904.5.peg.2039
Blon_1631	fig|391904.5.peg.1644
Blon_1966	fig|391904.5.peg.1978
Blon_0884	fig|391904.5.peg.887
Blon_0087	fig|391904.5.peg.85
Blon_1641	fig|391904.5.peg.1655
Blon_0491	fig|391904.5.peg.486
Blon_2047	fig|391904.5.peg.2065
Blon_1327	fig|391904.5.peg.1335
Blon_0655	-
Blon_1163	fig|391904.5.peg.1159
Blon_2280	fig|391904.5.peg.2290
Blon_0103	fig|391904.5.peg.103
Blon_0501	-
Blon_0202	fig|391904.5.peg.205
Blon_0016	-
Blon_0385	fig|391904.5.peg.387
Blon_1542	fig|391904.5.peg.1558
Blon_1162	fig|391904.5.peg.1158
Blon_0853	fig|391904.5.peg.854
Blon_1818	fig|391904.5.peg.1823
Blon_2166	fig|391904.5.peg.2176
Blon_0801	fig|391904.5.peg.800
Blon_2099	fig|391904.5.peg.2113
Blon_1273	fig|391904.5.peg.1285
Blon_0099	fig|391904.5.peg.97
Blon_1180	fig|391904.5.peg.1176
Blon_0283	fig|391904.5.peg.286
Blon_0812	fig|391904.5.peg.811
Blon_0799	fig|391904.5.peg.798
Blon_0744	fig|391904.5.peg.737
Blon_1936	fig|391904.5.peg.1947
Blon_1209	fig|391904.5.peg.1211
Blon_2332	fig|391904.5.peg.2346
Blon_0108	fig|391904.5.peg.109
Blon_2052	fig|391904.5.peg.2070
Blon_0686	fig|391904.5.peg.678
Blon_1469	fig|391904.5.peg.1484
Blon_0755	fig|391904.5.peg.750
Blon_1185	fig|391904.5.peg.1182
Blon_1059	fig|391904.5.peg.1054
Blon_0495	fig|391904.5.peg.489
Blon_1652	-
Blon_0302	fig|391904.5.peg.301
Blon_2204	fig|391904.5.peg.340
Blon_1556	fig|391904.5.peg.1571
Blon_1603	fig|391904.5.peg.1617
Blon_1377	fig|391904.5.peg.1388
Blon_0966	fig|391904.5.peg.970
Blon_0451	-
Blon_1356	fig|391904.5.peg.1367
Blon_2462	fig|391904.5.peg.2473
Blon_1811	fig|391904.5.peg.1815
Blon_0361	fig|391904.5.peg.362
Blon_2223	fig|391904.5.peg.2232
Blon_1582	fig|391904.5.peg.1596
Blon_0022	fig|391904.5.peg.18
Blon_0396	-
Blon_1158	fig|391904.5.peg.1154
Blon_1461	fig|391904.5.peg.1474
Blon_2455	-
Blon_1182	fig|391904.5.peg.1179
Blon_0012	-
Blon_1907	fig|391904.5.peg.1915
Blon_2132	fig|391904.5.peg.2144
Blon_0375	fig|391904.5.peg.377
Blon_2057	fig|391904.5.peg.2074
Blon_1271	fig|391904.5.peg.1283
Blon_0739	fig|391904.5.peg.732
Blon_0671	fig|391904.5.peg.660
Blon_1985	fig|391904.5.peg.1998
Blon_2317	fig|391904.5.peg.2328
Blon_0228	fig|391904.5.peg.230
Blon_0092	fig|391904.5.peg.91
Blon_2003	fig|391904.5.peg.2017
Blon_1398	fig|391904.5.peg.1410
Blon_1738	-
Blon_0212	fig|391904.5.peg.215
Blon_0478	fig|391904.5.peg.476
Blon_1231	-
Blon_1276	fig|391904.5.peg.1288
Blon_0393	fig|391904.5.peg.395
Blon_2380	fig|391904.5.peg.2395
Blon_2178	fig|391904.5.peg.2188
Blon_1975	fig|391904.5.peg.1988
Blon_0968	fig|391904.5.peg.972
Blon_0515	fig|391904.5.peg.506
Blon_2233	fig|391904.5.peg.2242
Blon_0975	fig|391904.5.peg.979
Blon_0235	fig|391904.5.peg.237
Blon_1668	-
Blon_1211	fig|391904.5.peg.1213
Blon_1005	fig|391904.5.peg.1007
Blon_0004	fig|391904.5.peg.3
Blon_0785	fig|391904.5.peg.784
Blon_0653	fig|391904.5.peg.642
Blon_0236	fig|391904.5.peg.238
Blon_1732	fig|391904.5.peg.1741
Blon_1039	fig|391904.5.peg.1035
Blon_0692	fig|391904.5.peg.684
Blon_0279	fig|391904.5.peg.280
Blon_2051	fig|391904.5.peg.2069
Blon_0334	fig|391904.5.peg.333
Blon_1147	fig|391904.5.peg.1143
Blon_2092	-
Blon_0572	fig|391904.5.peg.556
Blon_0467	fig|391904.5.peg.466
Blon_1222	fig|391904.5.peg.1225
Blon_0927	fig|391904.5.peg.931
Blon_1007	fig|391904.5.peg.1009
Blon_0854	fig|391904.5.peg.855
Blon_1695	fig|391904.5.peg.1702
Blon_0358	fig|391904.5.peg.359
Blon_0090	fig|391904.5.peg.89
Blon_2074	fig|391904.5.peg.2093
Blon_0575	fig|391904.5.peg.559
Blon_2171	fig|391904.5.peg.2181
Blon_0149	fig|391904.5.peg.153
Blon_0463	-
Blon_2108	fig|391904.5.peg.2120
Blon_0939	fig|391904.5.peg.943
Blon_1720	fig|391904.5.peg.1728
Blon_0247	fig|391904.5.peg.427
Blon_1655	fig|391904.5.peg.1669
Blon_0104	fig|391904.5.peg.105
Blon_2388	fig|391904.5.peg.2403
Blon_1794	fig|391904.5.peg.1798
Blon_1929	fig|391904.5.peg.1941
Blon_0500	fig|391904.5.peg.494
Blon_2286	fig|391904.5.peg.2296
Blon_1086	fig|391904.5.peg.1081
Blon_0619	fig|391904.5.peg.603
Blon_0622	fig|391904.5.peg.606
Blon_2248	fig|391904.5.peg.2256
Blon_0466	fig|391904.5.peg.464
Blon_0258	fig|391904.5.peg.255
Blon_1561	fig|391904.5.peg.1576
Blon_0547	fig|391904.5.peg.532
Blon_1079	fig|391904.5.peg.1074
Blon_0710	fig|391904.5.peg.703
Blon_2208	fig|391904.5.peg.2217
Blon_0804	fig|391904.5.peg.804
Blon_2118	-
Blon_1429	fig|391904.5.peg.1444
Blon_0017	-
Blon_1071	-
Blon_1277	fig|391904.5.peg.1289
Blon_2002	fig|391904.5.peg.2016
Blon_0885	fig|391904.5.peg.888
Blon_1553	fig|391904.5.peg.1568
Blon_0363	fig|391904.5.peg.364
Blon_0197	fig|391904.5.peg.200
Blon_2163	fig|391904.5.peg.2173
Blon_0694	fig|391904.5.peg.687
Blon_1625	fig|391904.5.peg.1639
Blon_0684	fig|391904.5.peg.676
Blon_0768	fig|391904.5.peg.766
Blon_1133	fig|391904.5.peg.1129
Blon_0675	fig|391904.5.peg.666
Blon_0310	fig|391904.5.peg.309
Blon_1741	fig|391904.5.peg.1747
Blon_2090	-
Blon_0011	fig|391904.5.peg.10
Blon_0509	fig|391904.5.peg.499
Blon_2414	fig|391904.5.peg.2428
Blon_0957	fig|391904.5.peg.961
Blon_1536	fig|391904.5.peg.1551
Blon_2183	fig|391904.5.peg.2192
Blon_2407	fig|391904.5.peg.2421
Blon_0709	fig|391904.5.peg.702
Blon_1663	fig|391904.5.peg.1676
Blon_1717	fig|391904.5.peg.1725
Blon_2078	fig|391904.5.peg.2097
Blon_0433	fig|391904.5.peg.435
Blon_2053	-
Blon_1111	fig|391904.5.peg.1107
Blon_2434	fig|391904.5.peg.2447
Blon_0163	-
Blon_1580	fig|391904.5.peg.1594
Blon_1581	fig|391904.5.peg.1595
Blon_0950	fig|391904.5.peg.954
Blon_1729	fig|391904.5.peg.1738
Blon_1722	fig|391904.5.peg.1730
Blon_0219	fig|391904.5.peg.222
Blon_1544	fig|391904.5.peg.1559
Blon_2283	fig|391904.5.peg.2293
Blon_1858	fig|391904.5.peg.1863
Blon_1775	fig|391904.5.peg.1779
Blon_1483	fig|391904.5.peg.1498
Blon_1875	fig|391904.5.peg.1880
Blon_2396	fig|391904.5.peg.2411
Blon_2319	fig|391904.5.peg.2330
Blon_2297	fig|391904.5.peg.2307
Blon_0877	fig|391904.5.peg.880
Blon_0982	fig|391904.5.peg.987
Blon_2306	fig|391904.5.peg.2317
Blon_0340	fig|391904.5.peg.339
Blon_1063	fig|391904.5.peg.1058
Blon_1888	fig|391904.5.peg.1893
Blon_0172	fig|391904.5.peg.172
Blon_2174	fig|391904.5.peg.2184
Blon_1914	fig|391904.5.peg.1923
Blon_1054	fig|391904.5.peg.1049
Blon_1056	fig|391904.5.peg.1051
Blon_2440	fig|391904.5.peg.2453
Blon_0920	fig|391904.5.peg.924
Blon_0536	-
Blon_2139	fig|391904.5.peg.2151
Blon_0206	fig|391904.5.peg.209
Blon_1862	fig|391904.5.peg.1866
Blon_0549	fig|391904.5.peg.534
Blon_1337	fig|391904.5.peg.1346
Blon_1246	fig|391904.5.peg.1254
Blon_0608	fig|391904.5.peg.592
Blon_2417	fig|391904.5.peg.2431
Blon_1681	fig|391904.5.peg.1690
Blon_0879	fig|391904.5.peg.882
Blon_1471	fig|391904.5.peg.1485
Blon_1195	fig|391904.5.peg.1194
Blon_2124	fig|391904.5.peg.2136
Blon_0321	fig|391904.5.peg.320
Blon_0264	fig|391904.5.peg.261
Blon_0606	fig|391904.5.peg.590
Blon_1670	fig|391904.5.peg.1680
Blon_2413	fig|391904.5.peg.2427
Blon_1909	fig|391904.5.peg.606
Blon_0759	fig|391904.5.peg.755
Blon_0998	fig|391904.5.peg.2444
Blon_2390	fig|391904.5.peg.2405
Blon_0658	fig|391904.5.peg.645
Blon_2361	fig|391904.5.peg.2379
Blon_0720	fig|391904.5.peg.713
Blon_1405	fig|391904.5.peg.1418
Blon_0337	fig|391904.5.peg.336
Blon_1070	fig|391904.5.peg.1065
Blon_1511	fig|391904.5.peg.1527
Blon_0661	fig|391904.5.peg.648
Blon_1155	fig|391904.5.peg.1151
Blon_0243	-
Blon_0067	fig|391904.5.peg.64
Blon_2368	fig|391904.5.peg.2385
Blon_0421	fig|391904.5.peg.423
Blon_1236	fig|391904.5.peg.1241
Blon_0682	fig|391904.5.peg.674
Blon_1897	fig|391904.5.peg.1902
Blon_2182	-
Blon_1784	fig|391904.5.peg.1787
Blon_1159	fig|391904.5.peg.1155
Blon_0529	fig|391904.5.peg.515
Blon_2431	fig|391904.5.peg.2444
Blon_0611	fig|391904.5.peg.595
Blon_1793	fig|391904.5.peg.1797
Blon_0169	-
Blon_0718	fig|391904.5.peg.711
Blon_1768	fig|391904.5.peg.1772
Blon_0009	fig|391904.5.peg.8
Blon_0425	fig|391904.5.peg.427
Blon_1361	fig|391904.5.peg.1372
Blon_2264	fig|391904.5.peg.2273
Blon_0735	fig|391904.5.peg.728
Blon_1746	fig|391904.5.peg.1752
Blon_0342	fig|391904.5.peg.341
Blon_2314	fig|391904.5.peg.2325
Blon_0722	fig|391904.5.peg.715
Blon_2436	fig|391904.5.peg.2449
Blon_1020	-
Blon_1306	fig|391904.5.peg.1317
Blon_0521	fig|391904.5.peg.509
Blon_1857	fig|391904.5.peg.1862
Blon_2459	fig|391904.5.peg.2470
Blon_0595	fig|391904.5.peg.581
Blon_2282	fig|391904.5.peg.2292
Blon_0541	fig|391904.5.peg.526
Blon_1311	fig|391904.5.peg.1321
Blon_0457	-
Blon_1383	fig|391904.5.peg.1394
Blon_0544	fig|391904.5.peg.529
Blon_0893	fig|391904.5.peg.896
Blon_0054	fig|391904.5.peg.52
Blon_0698	fig|391904.5.peg.691
Blon_1019	fig|391904.5.peg.1021
Blon_0520	-
Blon_0242	fig|391904.5.peg.243
Blon_1846	fig|391904.5.peg.1852
Blon_0554	fig|391904.5.peg.539
Blon_0769	fig|391904.5.peg.767
Blon_0231	fig|391904.5.peg.233
Blon_1601	fig|391904.5.peg.1615
Blon_1376	fig|391904.5.peg.1387
Blon_1962	fig|391904.5.peg.1972
Blon_0218	fig|391904.5.peg.221
Blon_1954	fig|391904.5.peg.1964
Blon_1358	fig|391904.5.peg.1369
Blon_1736	fig|391904.5.peg.1744
Blon_1661	fig|391904.5.peg.1673
Blon_0726	fig|391904.5.peg.719
Blon_1157	fig|391904.5.peg.1153
Blon_1588	fig|391904.5.peg.1602
Blon_0688	fig|391904.5.peg.680
Blon_0949	fig|391904.5.peg.953
Blon_0286	-
Blon_1892	fig|391904.5.peg.1897
Blon_0926	fig|391904.5.peg.930
Blon_1094	fig|391904.5.peg.1089
Blon_0413	fig|391904.5.peg.414
Blon_1807	fig|391904.5.peg.1810
Blon_1257	fig|391904.5.peg.1266
Blon_2173	fig|391904.5.peg.2183
Blon_1691	fig|391904.5.peg.1698
Blon_0630	fig|391904.5.peg.615
Blon_0996	fig|391904.5.peg.999
Blon_0865	fig|391904.5.peg.865
Blon_1409	fig|391904.5.peg.1422
Blon_0932	fig|391904.5.peg.936
Blon_1323	fig|391904.5.peg.1331
Blon_0933	fig|391904.5.peg.937
Blon_1819	fig|391904.5.peg.1824
Blon_1357	fig|391904.5.peg.1368
Blon_1944	fig|391904.5.peg.1955
Blon_0868	fig|391904.5.peg.870
Blon_2299	fig|391904.5.peg.2309
Blon_2337	fig|391904.5.peg.2351
Blon_0005	fig|391904.5.peg.4
Blon_1066	fig|391904.5.peg.1061
Blon_1466	fig|391904.5.peg.1481
Blon_0935	fig|391904.5.peg.939
Blon_1124	fig|391904.5.peg.1119
Blon_1181	fig|391904.5.peg.1177
Blon_2312	fig|391904.5.peg.2323
Blon_1088	fig|391904.5.peg.1083
Blon_0499	fig|391904.5.peg.493
Blon_2079	-
Blon_1955	fig|391904.5.peg.1965
Blon_0498	fig|391904.5.peg.606
Blon_2036	fig|391904.5.peg.2053
Blon_1864	fig|391904.5.peg.1868
Blon_1103	fig|391904.5.peg.1099
Blon_2349	fig|391904.5.peg.2363
Blon_1272	fig|391904.5.peg.1284
Blon_1964	fig|391904.5.peg.1976
Blon_1175	fig|391904.5.peg.1171
Blon_0602	fig|391904.5.peg.587
Blon_2379	fig|391904.5.peg.2394
Blon_1176	fig|391904.5.peg.1172
Blon_1368	fig|391904.5.peg.1379
Blon_2222	fig|391904.5.peg.2231
Blon_1616	fig|391904.5.peg.1629
Blon_0876	fig|391904.5.peg.879
Blon_0403	fig|391904.5.peg.404
Blon_1188	-
Blon_2426	fig|391904.5.peg.2440
Blon_0179	fig|391904.5.peg.181
Blon_0023	fig|391904.5.peg.19
Blon_1906	fig|391904.5.peg.1914
Blon_0188	fig|391904.5.peg.190
Blon_0205	fig|391904.5.peg.208
Blon_1889	fig|391904.5.peg.1894
Blon_0171	fig|391904.5.peg.171
Blon_1860	fig|391904.5.peg.1864
Blon_1734	-
Blon_1845	fig|391904.5.peg.1851
Blon_1939	fig|391904.5.peg.1950
Blon_0397	fig|391904.5.peg.398
Blon_0901	fig|391904.5.peg.905
Blon_2359	fig|391904.5.peg.2377
Blon_0124	fig|391904.5.peg.125
Blon_0068	fig|391904.5.peg.65
Blon_0290	-
Blon_2138	fig|391904.5.peg.2150
Blon_0405	fig|391904.5.peg.406
Blon_0717	fig|391904.5.peg.710
Blon_0476	-
Blon_1953	fig|391904.5.peg.1963
Blon_1006	fig|391904.5.peg.1008
Blon_1435	fig|391904.5.peg.1448
Blon_2397	fig|391904.5.peg.2412
Blon_1854	fig|391904.5.peg.1860
Blon_0185	fig|391904.5.peg.187
Blon_1859	-
Blon_0631	fig|391904.5.peg.616
Blon_2469	fig|391904.5.peg.2481
Blon_0534	fig|391904.5.peg.520
Blon_0875	fig|391904.5.peg.878
Blon_1115	fig|391904.5.peg.1111
Blon_1834	fig|391904.5.peg.1840
Blon_1924	fig|391904.5.peg.1935
Blon_0085	fig|391904.5.peg.83
Blon_0379	fig|391904.5.peg.381
Blon_2001	fig|391904.5.peg.2015
Blon_2106	fig|391904.5.peg.2118
Blon_1974	fig|391904.5.peg.1987
Blon_1304	fig|391904.5.peg.1314
Blon_2307	fig|391904.5.peg.2318
Blon_1940	fig|391904.5.peg.1951
Blon_0913	fig|391904.5.peg.917
Blon_1832	fig|391904.5.peg.1838
Blon_1952	fig|391904.5.peg.1962
Blon_0757	fig|391904.5.peg.753
Blon_2020	fig|391904.5.peg.2034
Blon_0897	fig|391904.5.peg.900
Blon_0053	fig|391904.5.peg.51
Blon_0468	fig|391904.5.peg.467
